candidate_name,groups,group_count,feature_count,training_rows,training_start,training_end,stage1_roc_auc,matched_base_roc_auc,delta_roc_auc_vs_matched_base,stage1_roc_auc_fold_std,stage1_balanced_accuracy,stage1_flat_precision,stage1_flat_recall,stage1_flat_f1,matched_base_flat_f1,delta_flat_f1_vs_matched_base,stage1_move_f1,stage1_brier_score
calendar+futures_core,calendar|futures_core,2,40,3362,2007-06-08,2020-10-26,0.568866731252224,0.6097478306265405,-0.0408810993743165,0.028857809657785043,0.5535538505891917,0.47507055503292567,0.4846449136276392,0.47980997624703087,0.5228758169934641,-0.043065840746433215,0.626916524701874,0.2507002531667807
calendar+rates_credit+volatility_options_core,calendar|rates_credit|volatility_options_core,3,60,3301,2007-06-08,2020-10-26,0.5519905803195964,0.5933476871320437,-0.04135710681244731,0.022703213062212766,0.5383599663582843,0.4530853761622992,0.5229268292682927,0.4855072463768116,0.48807157057654077,-0.0025643241997291844,0.5857038657913931,0.2529926096282054
equity_rotation+flat_regime_state+futures_smallcap+interaction_consensus+rates_credit,equity_rotation|flat_regime_state|futures_smallcap|interaction_consensus|rates_credit,5,100,782,2017-07-18,2020-10-26,0.49398838638170733,0.5366479531600126,-0.042659566778305236,0.036586928477287575,0.5154446666506036,0.42724458204334365,0.5702479338842975,0.48849557522123893,0.4826254826254826,0.005870092595756327,0.5223140495867769,0.27442245772878626
futures_core+technical_dynamics+volatility_options_core,futures_core|technical_dynamics|volatility_options_core,3,66,3295,2007-06-08,2020-10-26,0.5641328287560385,0.6073693703194439,-0.043236541563405395,0.02120510266024293,0.5550705150825617,0.4782187802516941,0.48289345063538613,0.4805447470817121,0.5386715195632393,-0.058126772481527256,0.6294240111034004,0.24921840186962368
equity_rotation+futures_smallcap+trend_direction,equity_rotation|futures_smallcap|trend_direction,3,57,824,2017-07-18,2020-10-26,0.4839535085436725,0.528178940064186,-0.0442254315205135,0.03195536776598239,0.5059523809523809,0.41626794258373206,0.34523809523809523,0.3774403470715835,0.4484848484848485,-0.07104450141326496,0.6296774193548387,0.2677899505505525
calendar+trend_direction+volatility_options_core,calendar|trend_direction|volatility_options_core,3,62,3090,2008-04-10,2020-10-26,0.5565254458741848,0.6007794752571336,-0.044254029382948756,0.03479138122963677,0.5527201851870409,0.46893787575150303,0.4931506849315068,0.48073959938366717,0.5196770938446014,-0.0389374944609342,0.623463687150838,0.25223389919420763
equity_rotation+futures_core+futures_smallcap+volatility_options_core,equity_rotation|futures_core|futures_smallcap|volatility_options_core,4,63,786,2017-07-18,2020-10-26,0.5048038092941957,0.5495268519076608,-0.04472304261346516,0.024497122396086746,0.5157736121993852,0.42953020134228187,0.2723404255319149,0.3333333333333333,0.4612159329140461,-0.1278825995807128,0.6767676767676768,0.27250109699632086
trend_direction+volatility_options_core,trend_direction|volatility_options_core,2,53,3090,2008-04-10,2020-10-26,0.5548488648968652,0.6007794752571336,-0.045930610360268354,0.017510825868200967,0.5521065950914334,0.4825436408977556,0.4077976817702845,0.4420331239291833,0.5196770938446014,-0.07764396991541805,0.6608816383200278,0.2555010313496599
equity_rotation+futures_core+futures_smallcap+macro_cross_asset,equity_rotation|futures_core|futures_smallcap|macro_cross_asset,4,57,820,2017-07-18,2020-10-26,0.4887561643835616,0.5347506849315069,-0.04599452054794528,0.03856327157072294,0.514027397260274,0.4253393665158371,0.376,0.3991507430997877,0.45,-0.0508492569002123,0.6271409749670619,0.2638245575786571
calendar+interaction_consensus+volatility_options_core,calendar|interaction_consensus|volatility_options_core,3,56,3297,2007-06-08,2020-10-26,0.5543435449758287,0.6036113928694751,-0.049267847893646355,0.014288362496942097,0.5413528358080111,0.45897204688908927,0.4970703125,0.4772620721987811,0.5294659300184162,-0.05220385781963516,0.6033440056919246,0.25192690008134067
calendar+equity_rotation,calendar|equity_rotation,2,40,3368,2007-06-08,2020-10-26,0.556816536625974,0.6085387355804779,-0.05172219895450392,0.011487166218930043,0.5479101710952891,0.46237458193979936,0.5296934865900383,0.49375,0.5344057193923145,-0.04065571939231449,0.596728307254623,0.25027847801356545
equity_rotation+futures_smallcap+interaction_consensus+trend_direction+volatility_options_core,equity_rotation|futures_smallcap|interaction_consensus|trend_direction|volatility_options_core,5,83,786,2017-07-18,2020-10-26,0.4977397384123923,0.5495268519076608,-0.051787113495268544,0.022869224490369,0.5164727864504852,0.4326241134751773,0.25957446808510637,0.324468085106383,0.4612159329140461,-0.13674784780766314,0.6825,0.26377465095995084
futures_smallcap+volatility_options_core,futures_smallcap|volatility_options_core,2,43,786,2017-07-18,2020-10-26,0.4965222108372009,0.5495268519076608,-0.053004641070459935,0.037682604625990504,0.5116026761497197,0.4147465437788018,0.3829787234042553,0.39823008849557523,0.4612159329140461,-0.06298584441847088,0.6243093922651933,0.2692239285614774
breadth+futures_core+volatility_options_core,breadth|futures_core|volatility_options_core,3,60,3295,2007-06-08,2020-10-26,0.5543299410920881,0.6073693703194439,-0.05303942922735583,0.019717823159668607,0.5405943385129572,0.4585987261146497,0.49266862170087977,0.4750235626767201,0.5386715195632393,-0.06364795688651925,0.6044034090909091,0.24980167664674469
calendar+macro_cross_asset+volatility_options_core,calendar|macro_cross_asset|volatility_options_core,3,52,3289,2007-06-08,2020-10-26,0.5510832285025834,0.6046928950154757,-0.05360966651289234,0.02056855417198817,0.5501927598701792,0.47717842323651455,0.4496578690127077,0.463009562154001,0.5324137931034483,-0.06940423094944725,0.6376910016977929,0.25268950992149164
equity_rotation+futures_core+futures_smallcap+macro_cross_asset+volatility_options_short,equity_rotation|futures_core|futures_smallcap|macro_cross_asset|volatility_options_short,5,63,820,2017-07-18,2020-10-26,0.4807780821917808,0.5347506849315069,-0.053972602739726094,0.05077939570213851,0.4985205479452055,0.40476190476190477,0.408,0.4063745019920319,0.45,-0.04362549800796811,0.5906593406593407,0.2768036581831784
breadth+futures_smallcap+technical_dynamics+volatility_options_short,breadth|futures_smallcap|technical_dynamics|volatility_options_short,4,71,824,2017-07-18,2020-10-26,0.4732847601700061,0.528178940064186,-0.054894179894179884,0.011873877550904832,0.5022443403590945,0.41116751269035534,0.32142857142857145,0.36080178173719374,0.4484848484848485,-0.08768306674765475,0.6353240152477764,0.27676311908403384
breadth+futures_core+trend_direction,breadth|futures_core|trend_direction,3,64,3151,2008-04-10,2020-10-26,0.5405737917540596,0.5963665537661105,-0.055792762012050856,0.029840039043605156,0.5393390500048174,0.4566768603465851,0.4618556701030928,0.4592516658124039,0.5344906349931475,-0.07523896918074363,0.6192710212919523,0.2557398958132178
calendar+equity_rotation+flat_regime_state+futures_smallcap,calendar|equity_rotation|flat_regime_state|futures_smallcap,4,81,782,2017-07-18,2020-10-26,0.47502590174204273,0.5366479531600126,-0.061622051417969836,0.03370606732618133,0.5066260270341902,0.4258064516129032,0.2727272727272727,0.33249370277078083,0.4826254826254826,-0.15013177985470177,0.6571798188874515,0.27862927964360557
