analysis,bucket,rows,feature_mean,next_day_up_rate,mean_next_return_pct,median_abs_next_return_pct,mean_normalized_abs_move
MA_COMPRESSION,LOW,1142,0.009675387061129963,0.5437828371278459,0.00864412711528678,0.4413103144440168,0.8246742552503155
MA_COMPRESSION,MID,1141,0.021990421639155162,0.5503943908851884,0.03598020355738833,0.43410246516630385,0.8087920166543303
MA_COMPRESSION,HIGH,1142,0.051732041818822336,0.5490367775831874,0.028139639067602803,0.7214398433933897,0.8445101033361558
