target_name,volatility_window,threshold_multiplier,down_share,flat_share,up_share,median_flat_boundary,median_flat_boundary_percent,flat_share_block_min,flat_share_block_max,flat_share_block_range,flat_share_by_block,decision_threshold,stage1_roc_auc,stage1_average_precision,stage1_brier_score,stage1_balanced_accuracy,stage1_macro_f1,stage1_flat_precision,stage1_flat_recall,stage1_flat_f1,stage1_move_f1,stage1_roc_auc_fold_mean,stage1_roc_auc_fold_std,stage1_flat_f1_fold_mean,stage1_flat_f1_fold_std,fold_metrics,oof_rows,neighbor_roc_auc_mean,neighbor_roc_auc_min
flat_90d_k525,90,0.525,0.22387615361714797,0.49598094671033044,0.2801428996725216,0.004694176210231173,0.4694176210231173,0.4568452380952381,0.5357142857142857,0.07886904761904762,"[0.4568452380952381, 0.5104166666666666, 0.4642857142857143, 0.5357142857142857, 0.5126676602086438]",0.508092850446701,0.6246877202377494,0.6027507792080434,0.23854969302810394,0.5992418137865358,0.5991259435836314,0.6075745366639806,0.5909090909090909,0.5991259435836314,0.5991259435836314,0.6241135714923872,0.05719020965922226,0.5992212009730451,0.035736993242852746,"[{'roc_auc': 0.5797106390716811, 'average_precision': 0.5828381155433434, 'balanced_accuracy': 0.5688027776830669, 'flat_f1': 0.585812356979405, 'flat_recall': 0.6139088729016786}, {'roc_auc': 0.587771337652006, 'average_precision': 0.5740172459730144, 'balanced_accuracy': 0.5756534833503807, 'flat_f1': 0.5637254901960784, 'flat_recall': 0.548926014319809}, {'roc_auc': 0.7048587377534746, 'average_precision': 0.6700252863643288, 'balanced_accuracy': 0.6554226475279107, 'flat_f1': 0.6481257557436517, 'flat_recall': 0.6090909090909091}]",2517,0.6229979039127457,0.6206618454766898
flat_60d_k350,60,0.35,0.2893718368562072,0.34950878237570704,0.36111938076808575,0.0030495091345431945,0.30495091345431946,0.31398809523809523,0.38839285714285715,0.07440476190476192,"[0.3333333333333333, 0.3541666666666667, 0.31398809523809523, 0.38839285714285715, 0.35767511177347244]",0.5242940485477448,0.624139358399448,0.7347032196070655,0.23087587842839763,0.5958088996205588,0.5860776348220957,0.45127304653204564,0.5762331838565022,0.5061546036435254,0.666000666000666,0.6228407985596041,0.021343679293440002,0.5053803003891865,0.026190729886824658,"[{'roc_auc': 0.5934336682073418, 'average_precision': 0.7304879666874888, 'balanced_accuracy': 0.5765053414314272, 'flat_f1': 0.46841294298921415, 'flat_recall': 0.5390070921985816}, {'roc_auc': 0.6316499187232155, 'average_precision': 0.7306373122463322, 'balanced_accuracy': 0.6050810304911088, 'flat_f1': 0.521865889212828, 'flat_recall': 0.5907590759075908}, {'roc_auc': 0.643438808748255, 'average_precision': 0.7467220554560643, 'balanced_accuracy': 0.6044365800494722, 'flat_f1': 0.5258620689655172, 'flat_recall': 0.5960912052117264}]",2517,0.6246566336140253,0.6231402293476562
flat_40d_k500,40,0.5,0.2405477820779994,0.4519202143495088,0.30753200357249183,0.004253724743501211,0.42537247435012104,0.4255952380952381,0.5,0.07440476190476192,"[0.43452380952380953, 0.4538690476190476, 0.4255952380952381, 0.5, 0.4456035767511177]",0.4862428903579712,0.6240753459503459,0.6454895982489826,0.2377576620586433,0.5957875457875458,0.5952413479970935,0.5777331995987964,0.5,0.536063285248953,0.654419410745234,0.6247760043482962,0.034431310995967086,0.5359386473035815,0.03203586146969644,"[{'roc_auc': 0.5799712643678161, 'average_precision': 0.6206846863914276, 'balanced_accuracy': 0.5614310344827587, 'flat_f1': 0.4957983193277311, 'flat_recall': 0.472}, {'roc_auc': 0.6306655241359611, 'average_precision': 0.6380968855675602, 'balanced_accuracy': 0.5990088546129677, 'flat_f1': 0.5378151260504201, 'flat_recall': 0.493573264781491}, {'roc_auc': 0.6636912245411113, 'average_precision': 0.6868462897741034, 'balanced_accuracy': 0.6270629986056186, 'flat_f1': 0.5742024965325936, 'flat_recall': 0.5335051546391752}]",2517,0.6221648543993429,0.6170088288479949
flat_20d_k650,20,0.65,0.2134563858291158,0.5242631735635606,0.2622804406073236,0.005502502785387406,0.5502502785387406,0.49851190476190477,0.5669642857142857,0.06845238095238093,"[0.5059523809523809, 0.5357142857142857, 0.49851190476190477, 0.5669642857142857, 0.5141579731743666]",0.5116657018661499,0.6240717696315972,0.5649357301861694,0.2395796511692437,0.5917956473915776,0.5909317699198209,0.6219903691813804,0.5813953488372093,0.6010081426909655,0.5808553971486762,0.6253095791957837,0.030064595612429815,0.6007377245489627,0.02095778813139389,"[{'roc_auc': 0.5831422083775488, 'average_precision': 0.5275148623577328, 'balanced_accuracy': 0.558869338992914, 'flat_f1': 0.5920177383592018, 'flat_recall': 0.5986547085201793}, {'roc_auc': 0.6511107313738893, 'average_precision': 0.5943797797206163, 'balanced_accuracy': 0.6186147186147186, 'flat_f1': 0.6296296296296297, 'flat_recall': 0.6181818181818182}, {'roc_auc': 0.6416757978359129, 'average_precision': 0.5990783892114391, 'balanced_accuracy': 0.5981657763776651, 'flat_f1': 0.5805658056580566, 'flat_recall': 0.5279642058165548}]",2517,0.6225294882247784,0.6207453021966909
flat_90d_k550,90,0.55,0.220601369455195,0.5087823757070556,0.2706162548377493,0.0049177084107183714,0.49177084107183716,0.47619047619047616,0.5461309523809523,0.06994047619047616,"[0.47619047619047616, 0.5193452380952381, 0.4791666666666667, 0.5461309523809523, 0.5230998509687034]",0.5294297933578491,0.6236441460237978,0.5956043751797627,0.23941879844527536,0.6023974811274231,0.6021414795977315,0.6105941302791696,0.653639846743295,0.6313841598815693,0.5728987993138936,0.6244035963969711,0.05240082287178898,0.631106599043953,0.0375375363090124,"[{'roc_auc': 0.5786134921898092, 'average_precision': 0.5742293717982974, 'balanced_accuracy': 0.5750153475364361, 'flat_f1': 0.6203208556149733, 'flat_recall': 0.6791569086651054}, {'roc_auc': 0.5968385739466651, 'average_precision': 0.5697432788896052, 'balanced_accuracy': 0.5763433217717633, 'flat_f1': 0.5914844649021864, 'flat_recall': 0.5976744186046512}, {'roc_auc': 0.6977587230544392, 'average_precision': 0.6620469226860444, 'balanced_accuracy': 0.6573746346364633, 'flat_f1': 0.6815144766146993, 'flat_recall': 0.6830357142857143}]",2517,0.625133652753277,0.6236441460237978
flat_60d_k550,60,0.55,0.2250669842214945,0.49776719261685026,0.2771658231616553,0.004792085782853592,0.4792085782853592,0.46875,0.5342261904761905,0.06547619047619047,"[0.47470238095238093, 0.5178571428571429, 0.46875, 0.5342261904761905, 0.4932935916542474]",0.5186453461647034,0.6235909863537518,0.6071256863837367,0.2387968234709753,0.5976651984047806,0.597285602982915,0.5948148148148148,0.6332807570977917,0.6134453781512605,0.5811258278145696,0.6226781456575737,0.04722204980654489,0.6113448968113914,0.04180260627328881,"[{'roc_auc': 0.577994998863378, 'average_precision': 0.5798340447008887, 'balanced_accuracy': 0.5658729256649239, 'flat_f1': 0.62148070907195, 'flat_recall': 0.7028301886792453}, {'roc_auc': 0.6020378010387898, 'average_precision': 0.5865842917667342, 'balanced_accuracy': 0.5824951413276961, 'flat_f1': 0.5558375634517766, 'flat_recall': 0.5251798561151079}, {'roc_auc': 0.6880016370705533, 'average_precision': 0.6651970907675246, 'balanced_accuracy': 0.6431470407676041, 'flat_f1': 0.6567164179104478, 'flat_recall': 0.6697892271662763}]",2517,0.6222557062132291,0.6180212665955759
flat_20d_k750,20,0.75,0.18755582018457875,0.5864840726406668,0.2259601071747544,0.006349041675447007,0.6349041675447007,0.5699404761904762,0.6101190476190477,0.04017857142857151,"[0.5699404761904762, 0.5877976190476191, 0.5758928571428571, 0.6101190476190477, 0.5886736214605067]",0.506215512752533,0.6235234669877615,0.5060335427919999,0.23993239097314292,0.5937957177764442,0.5859687461508816,0.6847649918962723,0.5667337357478203,0.6201834862385321,0.5517540060632309,0.6261197082472781,0.04561144393060437,0.6197280244690692,0.026719670450944595,"[{'roc_auc': 0.5616220342964529, 'average_precision': 0.4640084331106158, 'balanced_accuracy': 0.5509601832276252, 'flat_f1': 0.6044538706256628, 'flat_recall': 0.5757575757575758}, {'roc_auc': 0.6591705847178417, 'average_precision': 0.5440901051798713, 'balanced_accuracy': 0.623345331754388, 'flat_f1': 0.6572972972972972, 'flat_recall': 0.6166328600405679}, {'roc_auc': 0.6575665057275396, 'average_precision': 0.5519453321800329, 'balanced_accuracy': 0.6086398277004639, 'flat_f1': 0.5974329054842473, 'flat_recall': 0.5089463220675944}]",2517,0.622893581056251,0.6135745139674413
flat_60d_k600,60,0.6,0.2152426317356356,0.5224769276570408,0.2622804406073236,0.00522772994493119,0.522772994493119,0.4955357142857143,0.5535714285714286,0.0580357142857143,"[0.4955357142857143, 0.5372023809523809, 0.49702380952380953, 0.5535714285714286, 0.5290611028315947]",0.5246319472789764,0.6232176709717969,0.5826428661955787,0.2394545957820247,0.5934148233004197,0.5934333028083028,0.6134574087329993,0.6429107276819205,0.6278388278388278,0.5590277777777778,0.6221335249897778,0.0537899484337327,0.6263555309101395,0.045257362681367465,"[{'roc_auc': 0.5688989163504597, 'average_precision': 0.5563606411181673, 'balanced_accuracy': 0.5673093357946194, 'flat_f1': 0.636085626911315, 'flat_recall': 0.7074829931972789}, {'roc_auc': 0.6016913439635535, 'average_precision': 0.5590054779468389, 'balanced_accuracy': 0.5633485193621868, 'flat_f1': 0.5667060212514758, 'flat_recall': 0.5466970387243736}, {'roc_auc': 0.6958103146553203, 'average_precision': 0.6428108943183868, 'balanced_accuracy': 0.6501160942021527, 'flat_f1': 0.6762749445676275, 'flat_recall': 0.673289183222958}]",2517,0.6251187935766799,0.6232176709717969
flat_60d_k325,60,0.325,0.29532598987793984,0.3343256921702888,0.37034831795177137,0.002831687053504395,0.28316870535043953,0.3020833333333333,0.36755952380952384,0.06547619047619052,"[0.3169642857142857, 0.34077380952380953, 0.3020833333333333, 0.36755952380952384, 0.3442622950819672]",0.5011758208274841,0.6231402293476562,0.745974943222511,0.23191666121874704,0.5820253034427496,0.57851183747008,0.43491735537190085,0.4929742388758782,0.4621295279912184,0.6948941469489415,0.6222991378336253,0.027121252813858993,0.46157140831533766,0.03164545235634272,"[{'roc_auc': 0.5851177173743568, 'average_precision': 0.7373467237445961, 'balanced_accuracy': 0.55360623148485, 'flat_f1': 0.4175084175084175, 'flat_recall': 0.4575645756457565}, {'roc_auc': 0.6327350941881756, 'average_precision': 0.7375582021723692, 'balanced_accuracy': 0.5986530212958086, 'flat_f1': 0.49038461538461536, 'flat_recall': 0.5257731958762887}, {'roc_auc': 0.6490446019383436, 'average_precision': 0.7693498969311898, 'balanced_accuracy': 0.5930104430141995, 'flat_f1': 0.4768211920529801, 'flat_recall': 0.4931506849315068}]",2517,0.6187795406123345,0.6090590340898997
flat_30d_k450,30,0.45,0.261982732956237,0.40369157487347423,0.3343256921702888,0.003741110875128165,0.3741110875128165,0.38095238095238093,0.4375,0.05654761904761907,"[0.3913690476190476, 0.4107142857142857, 0.38095238095238093, 0.4375, 0.3979135618479881]",0.5242830216884613,0.6230259439886134,0.6826064357020574,0.23427572370453315,0.5952446050318152,0.5938399342361778,0.512306289881495,0.548828125,0.52993870815653,0.6577411603158256,0.6236420738753332,0.02115663339135622,0.529394917931537,0.019861148789056097,"[{'roc_auc': 0.5942608386638237, 'average_precision': 0.6660163495376601, 'balanced_accuracy': 0.5806207059938404, 'flat_f1': 0.501466275659824, 'flat_recall': 0.5104477611940299}, {'roc_auc': 0.6334375951828682, 'average_precision': 0.6891290806645486, 'balanced_accuracy': 0.5969605913638387, 'flat_f1': 0.5459459459459459, 'flat_recall': 0.5821325648414986}, {'roc_auc': 0.6432277877793074, 'average_precision': 0.7090293264401568, 'balanced_accuracy': 0.607301704966642, 'flat_f1': 0.5407725321888412, 'flat_recall': 0.5526315789473685}]",2517,0.6169880970183995,0.6090367131070185
flat_20d_k675,20,0.675,0.20571598690086335,0.5421256326287586,0.2521583804703781,0.005714137507902307,0.5714137507902307,0.5208333333333334,0.5744047619047619,0.05357142857142849,"[0.5297619047619048, 0.5505952380952381, 0.5208333333333334, 0.5744047619047619, 0.5350223546944859]",0.5172598361968994,0.6227713928460469,0.5513778482690609,0.24040674186059846,0.5948735350592598,0.5926571680357456,0.6415247364152473,0.5761107064821559,0.6070606293169608,0.5782537067545305,0.6226411935086811,0.03337242649948585,0.6065582808025114,0.012694832244836482,"[{'roc_auc': 0.5760136102741531, 'average_precision': 0.5176957689492372, 'balanced_accuracy': 0.5696896445060547, 'flat_f1': 0.6204690831556503, 'flat_recall': 0.6367614879649891}, {'roc_auc': 0.6522779304029305, 'average_precision': 0.5699322582981942, 'balanced_accuracy': 0.6206730769230769, 'flat_f1': 0.6094316807738815, 'flat_recall': 0.5538461538461539}, {'roc_auc': 0.6396320398489597, 'average_precision': 0.5870014027917133, 'balanced_accuracy': 0.5943773026202528, 'flat_f1': 0.5897740784780023, 'flat_recall': 0.5379609544468547}]",2517,0.6238762691981523,0.6227713928460469
flat_40d_k575,40,0.575,0.22476927657040785,0.49866031557011015,0.276570407859482,0.004891783455026392,0.48917834550263917,0.46726190476190477,0.5372023809523809,0.06994047619047616,"[0.4791666666666667, 0.5059523809523809, 0.46726190476190477, 0.5372023809523809, 0.503725782414307]",0.49933843314647675,0.6223397000789266,0.5986391174081771,0.23889464681223485,0.59383772691397,0.593020037696633,0.6053540587219344,0.55327545382794,0.5781443298969072,0.6078957454963587,0.6235883239224673,0.03251681085514518,0.5784715216880131,0.018083654801744425,"[{'roc_auc': 0.5864656525001706, 'average_precision': 0.5859407703258689, 'balanced_accuracy': 0.5626605953111854, 'flat_f1': 0.5594237695078031, 'flat_recall': 0.5669099756690997}, {'roc_auc': 0.6186455125072452, 'average_precision': 0.5867068703444452, 'balanced_accuracy': 0.5937418313652842, 'flat_f1': 0.5732165206508135, 'flat_recall': 0.5439429928741093}, {'roc_auc': 0.6656538067599863, 'average_precision': 0.6325878722230098, 'balanced_accuracy': 0.6274354159553885, 'flat_f1': 0.6027742749054225, 'flat_recall': 0.5494252873563218}]",2517,0.6240401702743854,0.6219496005290035
flat_40d_k600,40,0.6,0.2197082465019351,0.5114617445668354,0.26883000893122955,0.005104469692201453,0.5104469692201453,0.4806547619047619,0.5505952380952381,0.06994047619047622,"[0.48660714285714285, 0.5148809523809523, 0.4806547619047619, 0.5505952380952381, 0.5245901639344263]",0.5180664956569672,0.6219496005290035,0.5891477249608187,0.2394267174603049,0.5924321139532267,0.592457240874195,0.6057619408642911,0.6132003069838834,0.6094584286803967,0.5754560530679934,0.6235222658966032,0.030413333231104334,0.6090917794448811,0.015489286426705787,"[{'roc_auc': 0.588828650663757, 'average_precision': 0.5807719818613926, 'balanced_accuracy': 0.5603575650118203, 'flat_f1': 0.6109936575052854, 'flat_recall': 0.6832151300236406}, {'roc_auc': 0.6188526920234237, 'average_precision': 0.5766047750509176, 'balanced_accuracy': 0.600397976007732, 'flat_f1': 0.589242053789731, 'flat_recall': 0.5617715617715617}, {'roc_auc': 0.6628854550026287, 'average_precision': 0.6150309598937129, 'balanced_accuracy': 0.6203911125334309, 'flat_f1': 0.627039627039627, 'flat_recall': 0.5964523281596452}]",2517,0.6244259508501487,0.6219496005290035
flat_90d_k450,90,0.45,0.25007442691277165,0.4388210777016969,0.3111044953855314,0.004023579608769577,0.4023579608769577,0.3913690476190476,0.4836309523809524,0.09226190476190477,"[0.41220238095238093, 0.4479166666666667, 0.3913690476190476, 0.4836309523809524, 0.45901639344262296]",0.5196384489536285,0.620948275862069,0.6616109310331085,0.23721733020655372,0.5918314176245211,0.5883155736040417,0.5344563552833078,0.6204444444444445,0.5742492801316331,0.6023818670764503,0.6200889743550412,0.051705272211067396,0.573016933670813,0.051183444666651805,"[{'roc_auc': 0.5621402179830199, 'average_precision': 0.6338055932338542, 'balanced_accuracy': 0.5486813301365578, 'flat_f1': 0.519546027742749, 'flat_recall': 0.569060773480663}, {'roc_auc': 0.6104419985017, 'average_precision': 0.6562788168846794, 'balanced_accuracy': 0.5806690485794963, 'flat_f1': 0.5575, 'flat_recall': 0.6027027027027027}, {'roc_auc': 0.6876847065804037, 'average_precision': 0.7149832915893675, 'balanced_accuracy': 0.6449297687102773, 'flat_f1': 0.6420047732696897, 'flat_recall': 0.6844783715012722}]",2517,0.6186217548300392,0.614632329237244
flat_20d_k625,20,0.625,0.21851741589758858,0.5111640369157487,0.2703185471866627,0.0052908680628725065,0.5290868062872507,0.4895833333333333,0.5461309523809523,0.05654761904761901,"[0.4895833333333333, 0.5282738095238095, 0.49107142857142855, 0.5461309523809523, 0.5007451564828614]",0.5384937822818756,0.6207453021966909,0.5735172523080033,0.23986166335492748,0.5898647674865488,0.5887254901960784,0.5946317962835512,0.6641045349730976,0.6274509803921569,0.55,0.6203534184938421,0.03605723167983588,0.6275393727754497,0.00371854414396326,"[{'roc_auc': 0.5708371298405467, 'average_precision': 0.5268512134631139, 'balanced_accuracy': 0.5616856492027335, 'flat_f1': 0.6230529595015576, 'flat_recall': 0.683371298405467}, {'roc_auc': 0.6556609136594128, 'average_precision': 0.6000092341839379, 'balanced_accuracy': 0.6070531186756714, 'flat_f1': 0.6274065685164213, 'flat_recall': 0.647196261682243}, {'roc_auc': 0.6345622119815668, 'average_precision': 0.6100846229200599, 'balanced_accuracy': 0.5997809637594584, 'flat_f1': 0.6321585903083701, 'flat_recall': 0.6612903225806451}]",2517,0.6209002382925778,0.6178836430494452
flat_30d_k600,30,0.6,0.22268532301280142,0.5072938374516225,0.27002083953557604,0.00498814783350422,0.49881478335042195,0.4806547619047619,0.5476190476190477,0.06696428571428575,"[0.4806547619047619, 0.5089285714285714, 0.4880952380952381, 0.5476190476190477, 0.511177347242921]",0.507942259311676,0.6206999297277075,0.579473544275741,0.23954165594957258,0.5929509054509055,0.5918815506220945,0.6136939983093829,0.5601851851851852,0.5857200484066156,0.5980430528375734,0.6213581567739224,0.023569632998883434,0.5854776862708847,0.023619181888634936,"[{'roc_auc': 0.5909127074335077, 'average_precision': 0.5621301313525779, 'balanced_accuracy': 0.5653301886792452, 'flat_f1': 0.5521472392638037, 'flat_recall': 0.5306603773584906}, {'roc_auc': 0.6248293981165551, 'average_precision': 0.582631449642729, 'balanced_accuracy': 0.6034871024976116, 'flat_f1': 0.6040428061831153, 'flat_recall': 0.5893271461716937}, {'roc_auc': 0.6483323647717043, 'average_precision': 0.6086548817543864, 'balanced_accuracy': 0.6104473615241741, 'flat_f1': 0.6002430133657352, 'flat_recall': 0.5600907029478458}]",2517,0.6182893502640292,0.6165961186822512
flat_90d_k500,90,0.5,0.23310509080083358,0.47514141113426617,0.29175349806490025,0.004470644009743974,0.4470644009743974,0.43601190476190477,0.5163690476190477,0.0803571428571429,"[0.4419642857142857, 0.48660714285714285, 0.43601190476190477, 0.5163690476190477, 0.4947839046199702]",0.5346010625362396,0.6206618454766898,0.6216473491387586,0.238739241957586,0.600103527912718,0.5978171349077765,0.5745140388768899,0.6551724137931034,0.6121979286536249,0.5834363411619283,0.6214799197396198,0.049059585239012604,0.6114944159256205,0.04170493716734692,"[{'roc_auc': 0.578207321245296, 'average_precision': 0.6053036428240474, 'balanced_accuracy': 0.5723400615805678, 'flat_f1': 0.6019629225736096, 'flat_recall': 0.6987341772151898}, {'roc_auc': 0.5961494645705172, 'average_precision': 0.601489782601583, 'balanced_accuracy': 0.5759540897698792, 'flat_f1': 0.5658536585365853, 'flat_recall': 0.581453634085213}, {'roc_auc': 0.6900829734030461, 'average_precision': 0.6764538457833, 'balanced_accuracy': 0.6540293248465561, 'flat_f1': 0.6666666666666666, 'flat_recall': 0.6839622641509434}]",2517,0.6199939649838944,0.614632329237244
flat_90d_k425,90,0.425,0.25930336409645727,0.4203632033343257,0.32033343256921704,0.003800047408282378,0.3800047408282378,0.37797619047619047,0.46279761904761907,0.0848214285714286,"[0.40029761904761907, 0.4226190476190476, 0.37797619047619047, 0.46279761904761907, 0.43815201192250375]",0.5277442038059235,0.6202846593908047,0.6812583003836596,0.23596495361683525,0.5877536324463699,0.5808148201453641,0.5078888054094666,0.6294227188081937,0.5621621621621622,0.599467478128566,0.6189317952731361,0.04236228429419423,0.5593613282497593,0.05109381306858655,"[{'roc_auc': 0.5706697758777044, 'average_precision': 0.6669883544115089, 'balanced_accuracy': 0.5515257510982345, 'flat_f1': 0.5058670143415906, 'flat_recall': 0.5689149560117303}, {'roc_auc': 0.6123231268847135, 'average_precision': 0.6703086089086763, 'balanced_accuracy': 0.5808107167710508, 'flat_f1': 0.5440414507772021, 'flat_recall': 0.5833333333333334}, {'roc_auc': 0.6738024830569906, 'average_precision': 0.7246216067324498, 'balanced_accuracy': 0.6274867965343061, 'flat_f1': 0.628175519630485, 'flat_recall': 0.7292225201072386}]",2517,0.6232133119985538,0.6202846593908047
flat_30d_k475,30,0.475,0.2521583804703781,0.4275081869604049,0.32033343256921704,0.00394895036819084,0.39489503681908406,0.40029761904761907,0.45982142857142855,0.05952380952380948,"[0.41964285714285715, 0.43452380952380953, 0.40029761904761907, 0.45982142857142855, 0.4232488822652757]",0.5375835299491882,0.6189016339595664,0.6600102653252797,0.23614883802058315,0.5925756921947356,0.5887489768336094,0.5206677265500795,0.6053604436229205,0.5598290598290598,0.6176688938381588,0.6193343623851852,0.0262962538437947,0.559091520593329,0.02420275203012314,"[{'roc_auc': 0.5869831528840769, 'average_precision': 0.6457097207307222, 'balanced_accuracy': 0.5751236699645323, 'flat_f1': 0.5254691689008043, 'flat_recall': 0.5568181818181818}, {'roc_auc': 0.6196263629418709, 'average_precision': 0.655421054414165, 'balanced_accuracy': 0.5962856216866912, 'flat_f1': 0.5703517587939698, 'flat_recall': 0.6253443526170799}, {'roc_auc': 0.651393571329608, 'average_precision': 0.6954783321754794, 'balanced_accuracy': 0.6052712095321664, 'flat_f1': 0.581453634085213, 'flat_recall': 0.6321525885558583}]",2517,0.6160277457772358,0.6061556593835276
flat_60d_k400,60,0.4,0.27508186960404885,0.385233700506103,0.33968442988984815,0.003485153296620794,0.3485153296620794,0.3482142857142857,0.41964285714285715,0.07142857142857145,"[0.37202380952380953, 0.3913690476190476, 0.3482142857142857, 0.41964285714285715, 0.3949329359165425]",0.5075577199459076,0.6186662122244944,0.6991853469392494,0.23402026005979482,0.5870505905755071,0.5865451480698043,0.49204771371769385,0.5061349693251533,0.49899193548387094,0.6740983606557377,0.6178362547263154,0.028594410496609882,0.4991598680980802,0.023750568598003577,"[{'roc_auc': 0.5789384288747347, 'average_precision': 0.6874573569443507, 'balanced_accuracy': 0.559538974825599, 'flat_f1': 0.47128129602356406, 'flat_recall': 0.5095541401273885}, {'roc_auc': 0.6277102094021694, 'average_precision': 0.699816136704543, 'balanced_accuracy': 0.5927929059185113, 'flat_f1': 0.496875, 'flat_recall': 0.48773006134969327}, {'roc_auc': 0.6468601259020421, 'average_precision': 0.7187935651656641, 'balanced_accuracy': 0.6096564267913877, 'flat_f1': 0.5293233082706766, 'flat_recall': 0.5207100591715976}]",2517,0.6197605012725776,0.6139249784982668
flat_40d_k450,40,0.45,0.25960107174754393,0.4132182197082465,0.3271807085442096,0.0038283522691510896,0.38283522691510896,0.3794642857142857,0.4538690476190476,0.07440476190476192,"[0.4017857142857143, 0.41964285714285715, 0.3794642857142857, 0.4538690476190476, 0.4113263785394933]",0.4975774586200714,0.6186194439571435,0.674015719130139,0.23451905847378512,0.5855827144611426,0.5850304379723483,0.5413173652694611,0.43170964660936006,0.48034006376195537,0.6897208121827412,0.6194522782418431,0.017088603083848446,0.4804081143986773,0.006556640969188028,"[{'roc_auc': 0.5953300499592531, 'average_precision': 0.667808917576063, 'balanced_accuracy': 0.5726387461762865, 'flat_f1': 0.4744186046511628, 'flat_recall': 0.4526627218934911}, {'roc_auc': 0.6327858349350574, 'average_precision': 0.6778059469268736, 'balanced_accuracy': 0.5961325645057953, 'flat_f1': 0.4895330112721417, 'flat_recall': 0.4293785310734463}, {'roc_auc': 0.6302409498312187, 'average_precision': 0.6841383920552913, 'balanced_accuracy': 0.5892736584798044, 'flat_f1': 0.4772727272727273, 'flat_recall': 0.4140845070422535}]",2517,0.6138308846704372,0.6058643812061733
flat_60d_k525,60,0.525,0.23102113724322715,0.4819886871092587,0.28699017564751417,0.004574263701814792,0.45742637018147925,0.4523809523809524,0.5193452380952381,0.06696428571428575,"[0.4568452380952381, 0.5014880952380952, 0.4523809523809524, 0.5193452380952381, 0.4798807749627422]",0.5329790711402893,0.6180212665955759,0.6148892655221068,0.2392868330250713,0.5899025996998013,0.5883376923700503,0.5706997084548106,0.6371033360455655,0.6020761245674741,0.5745992601726264,0.6174796404649183,0.04014657297113463,0.6016839632302874,0.030331610898692695,"[{'roc_auc': 0.5802603900164875, 'average_precision': 0.5944898772496139, 'balanced_accuracy': 0.567678662800614, 'flat_f1': 0.6071044133476857, 'flat_recall': 0.6878048780487804}, {'roc_auc': 0.5989588667008021, 'average_precision': 0.6028485185166134, 'balanced_accuracy': 0.5676082380383456, 'flat_f1': 0.5621230398069964, 'flat_recall': 0.5753086419753086}, {'roc_auc': 0.6732196646774653, 'average_precision': 0.6582419322633835, 'balanced_accuracy': 0.6342597328786588, 'flat_f1': 0.6358244365361803, 'flat_recall': 0.6473429951690821}]",2517,0.6175968399412657,0.6111782668744694
flat_60d_k450,60,0.45,0.25662399523667756,0.426615064007145,0.31676094075617744,0.003920797458698393,0.3920797458698393,0.3943452380952381,0.46279761904761907,0.06845238095238099,"[0.40773809523809523, 0.43601190476190477, 0.3943452380952381, 0.46279761904761907, 0.43219076005961254]",0.5277130901813507,0.618000669361275,0.6649480034672017,0.23640383720369101,0.5936594109620781,0.5906589078342185,0.5246963562753036,0.5972350230414747,0.5586206896551724,0.6226971260132645,0.6187937433144365,0.034682267852868966,0.5586872586872588,0.019890728760449842,"[{'roc_auc': 0.5765293602103418, 'average_precision': 0.6495061020016694, 'balanced_accuracy': 0.5725270230791704, 'flat_f1': 0.5571428571428572, 'flat_recall': 0.6685714285714286}, {'roc_auc': 0.6183717938316392, 'average_precision': 0.6699438993946633, 'balanced_accuracy': 0.5849076832137601, 'flat_f1': 0.5351351351351351, 'flat_recall': 0.5484764542936288}, {'roc_auc': 0.6614800759013282, 'average_precision': 0.6897258200126551, 'balanced_accuracy': 0.6274797308952906, 'flat_f1': 0.5837837837837838, 'flat_recall': 0.5775401069518716}]",2517,0.6147087232576279,0.612200521913342
flat_30d_k200,30,0.2,0.35486752009526645,0.20571598690086335,0.4394164930038702,0.0016627159445014067,0.16627159445014067,0.19076005961251863,0.22470238095238096,0.03394232133986233,"[0.20386904761904762, 0.21279761904761904, 0.19642857142857142, 0.22470238095238096, 0.19076005961251863]",0.46234549582004547,0.6179865493609784,0.8488450114506375,0.22658798913778522,0.5936653766140185,0.5853626677870425,0.326984126984127,0.3992248062015504,0.35951134380453753,0.8112139917695473,0.6158985524702761,0.023975649083652954,0.3550869544930377,0.04811587407904779,"[{'roc_auc': 0.6060143071624127, 'average_precision': 0.8506909570594434, 'balanced_accuracy': 0.5735714916541552, 'flat_f1': 0.3333333333333333, 'flat_recall': 0.40236686390532544}, {'roc_auc': 0.6489293542404316, 'average_precision': 0.8572475655135235, 'balanced_accuracy': 0.6311372449839825, 'flat_f1': 0.4218009478672986, 'flat_recall': 0.49444444444444446}, {'roc_auc': 0.592751996007984, 'average_precision': 0.8404342215173563, 'balanced_accuracy': 0.5723018249215854, 'flat_f1': 0.310126582278481, 'flat_recall': 0.2934131736526946}]",2517,0.6028855366822926,0.588487181836354
